Track,日本語,English
HF_385_Then_these.wav,そこに集まった人たちが、一部は高額報酬目当てで来ただけで、彼らをいたところから一気にトップレベルのAI人材集団に押し上げる“秘密のソース”にはならなかった、っていう展開だよね。,"Then these people who came there, in part for the massive sums of money they were being paid, just like don’t end up being the secret sauce that gets them vaulted ahead of where they were and into this top tier of AI talent."
HF_386_But_it_s_e.wav,しかし、イギリスのように全国規模で導入されるのは極めてまれです。だから、それがまず一つ目です。 ,But it’s extremely rare to see it roll out across an entire country the way it has in the UK. So that’s thing one. 
HF_387_I_might_ju.wav,もう一歩引いて言うと、この40年ほどの間、インターネットはある種の情報の無法地帯だったと思うんだよね。 ,"I might just even take a further step back and say, like, I think the internet for the last, call it, 40 years has been a kind of informational free-for-all, right? "
HF_388_What_is_ha.wav,イギリスで起きているのは、ソーシャルメディアを含むさまざまな種類のサービスにアクセスするために、自分の年齢を証明しなければならないということです。 ,"What is happening in the UK is you have to establish your age in order to sort of access a number of different kinds of services, including social media. "
HF_389_What_s_the.wav,ここでの背景は何ですか？ ,What’s the backdrop here? 
HF_390_And_so_the.wav,そして彼らは夜のPornhub訪問のために腰を下ろしている。 ,And so they’re sitting down for their evening visit to Pornhub. 
HF_391_In_the_mea.wav,その間にも、人々はこれを回避する方法を見つけ出しているんです。そして、もしこの法律が実際に存続するなら、その理由は、人々が比較的簡単に抜け道をいくつも見つけたからだと思います。 ,"In the meantime, though, people are just finding ways to get around this. And I think to the extent that this law actually sticks around, I think this will be the reason why is that people have just found all sorts of relatively easy workarounds. "
HF_392_They_have_.wav,彼らはこの法律が「万能薬ではない」と述べていますが、「これまでは、子どもたちが意図せずにポルノや有害なオンラインコンテンツに簡単に出くわすことができた」とも言っています。年齢確認はそれを防ぐ助けになります。 ,"They have said that this act is not, quote, a silver bullet, but quote, until now, kids could easily stumble across porn and other online content that’s harmful to them without even looking for it. Age checks will help prevent that. "
HF_393_It_s_not_a.wav,まだ利用できません。,It’s not available quite yet. 
HF_394_They_re_no.wav,あれは冗談ではない（半端ない）,They're not messing around.
HF_395_That_might.wav,ブリーフィング中にGPT-5チームに寄せられた2つの質問を取り上げるのは良いタイミングかもしれません。,That might be a good point to bring up two of the questions that got asked of the GPT-5 team during the briefing.
HF_396_it_s_safe_.wav,少なくとも事前学習においては、モデルの規模を最大限に引き上げるために、彼らができる限りのことをしたと考えて差し支えないでしょう。,"it’s safe to assume that they did everything they could to max out the scale of the model, at least in pre-training."
HF_397_I_think_ca.wav,これをGPT-5と呼ぶのは、GPT-3からGPT-4への移行で人々が感じた能力向上と同じような段階だと見なしてほしい、という意図を示しているだけだと思います。,I think calling this GPT-5 just signals that they want this to be viewed as a similar step in capability that people saw from GPT-3 to GPT-4.
HF_398_I_certainl.wav,私は、そうした一連の出来事を受けて、彼らがペースを落とし、競合他社に追いつく余地を与えるかもしれないと確かに予想していました。ですが今週、彼らはペースを落としていないどころか、むしろ加速しており、誰よりも先にここへ到達したいのだということを示しました。,"I certainly expected that in the wake of all that, they would slow down and maybe allow some competitors to catch up. But they showed this week that they are not slowing down, that they are, in fact, accelerating, and they want to get here before anyone else."
HF_399_Let_me_giv.wav,私が見ていること、そして他の人たちが見ていることについて、大まかな要点をいくつか話させてください。,Let me give you some high level notes on what I’m seeing and on what others are seeing.
HF_400_The_headli.wav,ここでの要点は、これはChatGPTにとって本当に意義のある改善のように思える、ということです。,The headline here is that this does seem like a really meaningful improvement to ChatGPT
HF_401_Now_all_th.wav,これまで自動的に性能の低いモデルに割り当てられていた無料ユーザー全員が、今後はより高性能なモデルを使うことになります。これは、最先端の能力という点でなくとも、大きな認識の変化をもたらす可能性があります。,"Now all the free users who previously got defaulted into the less powerful models are now going to be using the more powerful models, which could be a big perceptual shift if not one about the frontier capabilities."
HF_402_It_came_in.wav,入力トークン100万あたり1.25ドルで、これはGoogleのGemini 2.5 Proと同じです。もちろんGoogleも、競合を締め出そうと非常に攻めた価格設定を行っています。,"It came in at $1.25 per 1 million input tokens, which is the same as Google’s Gemini 2.5 Pro. Google has, of course, also been pricing really aggressively to try to box out the competition."
HF_403_Everyone_s.wav,これは人によって感じ方・結果・評価が違うだろう。,Everyone’s mileage is going to vary on this one.
HF_404_The_secon.wav,次に言っておくべきことは、もしAlexaデバイスを持っているなら、このセグメントの間じゅう反応し続けることになるということです。今すぐ行ってミュートボタンを押さない限りは。,"The second thing we should say is that if you have an Alexa device, it is going to be
 going off constantly during this segment, unless you go over right now and hit the little button that mutes it."
HF_406_A_few_thin.wav,いくつかの点がすぐに目につきます。,A few things stick out to me right away.
HF_407_I_did_not_.wav,結局、予約までは実行しませんでしたが、自分用にUberを手配しました。そして、ちゃんと動作しました。,"I did not actually follow through with a booking, but I did order an Uber for myself. And it did work"
HF_408_I_should_h.wav,予測しておくべきだった, I should have seen that coming.
HF_409_It_just_pu.wav,そのせいで、全体に対して本当に嫌な印象を持ってしまいました。,It just put such a bad taste in my mouth about the whole thing.
HF_410_That_was_j.wav,それは、このものに関わるために必要な前段階の手順すべてにすぎませんでした。,That was just all of the precursor steps I needed to take to even be able to engage with this thing.
HF_411_We_have_ju.wav,私たちはちょうど、過去1年間Appleを悩ませ、そして今まさにAlexaを悩ませている状況に行き着いたところです。,"We have just landed in the exact spot that has been bedeviling Apple for the last year, that is bedeviling Alexa right now."
HF_412_Many_of_th.wav,今回のアップデートの結果、私がAlexaを使う理由として依存していた多くの従来の機能が壊れてしまいました。,Many of the old capabilities I relied on as the reason I used Alexa at all have become broken as a result of this update.
HF_413_It_routed_.wav,Alexa内でそのクエリをSpotifyに送信し、私が頼んだのは調べ物だったのに、音楽を再生し始めました, It routed the query to Spotify within the Alexa thing and started playing the music when what I had asked was do some research for me.
HF_414_It_seems_t.wav,基本的なタスクのいくつかでは後退しているように見えます。ですから、これは「二歩進んで一歩下がる」といった状況だと言えるでしょう。,"It seems to be regressing on some of the basic tasks. So I would say this is like two steps forward, one step back."
HF_415_It_s_like_.wav,これは、アメリカ経済全体で起きていることを象徴しているようなもので、新しいAI技術を既存のシステムやプロセスに無理やり押し込もうとしているのです。そして、その適合はどうにも雑でうまくかみ合っていません。,"It’s like a symbol of what’s happening in the American economy writ large, which is we are trying to jam these new AI technologies into these legacy systems and processes. And it’s just kind of a messy fit. "
HF_416_So_take_us.wav,では、大規模言語モデルが最初に登場した頃に話を戻しましょう。あなたたちはそれをいじり始め、それをAlexaと組み合わせれば本当にクールなものが作れるのではないかというアイデアが湧いてきたのです。,"So take us back to when LLMs are first coming out. You guys are starting to play around with them. It’s sparking ideas for you of if we could marry this to Alexa, we could have something really cool."
HF_417_That_got_p.wav,そしてそれは、何度か延期されました。では、この新しい技術を既存の製品に無理やり組み込もうとしてきたこれまでの歩み、そしてその過程で直面したいくつかの課題について、順を追って説明してください。,That got pushed back a couple different times. So walk us through the journey that you all have been on over there trying to shoehorn this new technology into this existing product and maybe some of the challenges that you encountered along the way.
HF_418_I_would_lo.wav,それだけ簡単ならいいんだけど,I would love it if it were that easy.
HF_419_I_will_be_.wav,1週間後に改めてあなたに連絡し、あなたの利用が、私たちが提示しているものの性質を形作るのに役立ったかどうかを知るのが楽しみです。,I will be curious to follow up with you in a week and find out if your use has helped shape the nature of what we’re showing you.
HF_420_I_gather_t.wav,あなたがそうしているのはわかる,I gather that you do.
HF_421_My_friends.wav,友達が来ていて、みんなでどのテイクアウトを頼むかっていう話をあれこれしてたんだけど、明らかに私には決定権がないことがわかった。,My friends were over and there was a lot of discussion back and forth about what kind of takeout we should order. And it was just clear that I was not really going to be steering this decision.
HF_422_While_we_w.wav,私たちが不在の間、ロサンゼルスとニューメキシコの法廷で起きているソーシャルメディア関連の動きに釘付けになっていました。,"While we were away,★ / I was riveted ★/ by what was going on / in the courtrooms / in Los Angeles and New Mexico / related to social media."
